id,audio_filepath,duration,raw_transcription,normalized_text,clean_sheng_text,language
abel_mutua_000011,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00010.wav,13.52,"Niaje Wakurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka","Niaje Wakurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka","Niaje Wakurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka",sw-KE
abel_mutua_000012,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00011.wav,13.84,"Aizu wufanya taia kutuniki wa tuftia mziki, muju isu o nga aje. Ha ha ha ha, ready?","Aizu wufanya taia kutuniki wa tuftia mziki, muju isu o nga aje. Ha ha ha ha, ready?","Aizu wufanya taia kutuniki wa tuftia mziki, muju isu o nga aje. Ha ha ha ha, ready?",sw-KE
abel_mutua_000013,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00012.wav,10.18,"Alright, light. Baz, das baba featuring das nun das.","Alright, light. Baz, das baba featuring das nun das.","Alright, light. Baz, das baba featuring das nun das.",sw-KE
abel_mutua_000014,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00013.wav,13.66,"Mbogi, bazenga, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi, cheki vile kimenuka, morio, mkurugenzi,","Mbogi, bazenga, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi,","Mbogi, bazenga, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi, cheki vile kimenuka, morio, Mkurugenzi,",sw-KE
abel_mutua_000015,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00014.wav,13.19,"Ah, safi. Alright, David Di Tabas, shukran sana manze, wabongo kwanza poleni, jo na jo nili kwa ni me panga ningi e kule, ikwa wakati muli ni ali kapale. Nili kwa ni mejipanga kabisa, kabisa kabisa nili kwa ni lakini.","Ah, safi. Alright, David Di Tabas, shukran sana manze, wabongo kwanza poleni, jo na jo nili kwa ni me panga ningi e kule, ikwa wakati muli ni ali kapale. Nili kwa ni mejipanga kabisa, kabisa kabisa nili kwa ni lakini.","Ah, safi. Alright, David Di Tabas, shukran sana manze, wabongo kwanza poleni, jo na jo nili kwa ni me panga ningi e kule, ikwa wakati muli ni ali kapale. Nili kwa ni mejipanga kabisa, kabisa kabisa nili kwa ni lakini.",sw-KE
abel_mutua_000016,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00015.wav,13.16,"Mamboa ya kaenda jeansi mulivona, uchaguzibana ulikudiana mamboa ke, kabidi tu me pigya pause ki dogo. Batza sana nkoshu wa kumetulia, se tu naiza ingi yasas, ndogu ingi yasas.","Mamboa ya kaenda jeansi mulivona, uchaguzibana ulikudiana mamboa ke, kabidi tu me pigya pause ki dogo. Batza sana nkoshu wa kumetulia, se tu naiza ingi yasas, ndogu ingi yasas.","Mamboa ya kaenda jeansi mulivona, uchaguzibana ulikudiana mamboa ke, kabidi tu me pigya pause ki dogo. Batza sana nkoshu wa kumetulia, se tu naiza ingi yasas, ndogu ingi yasas.",sw-KE
abel_mutua_000017,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00016.wav,13.11,"This is Russia, okay. Sao. Eeeem, ya, eee, na anybody else mwenya lingi ya kwa sayita, kufanya mamboa ya ke maze, bariki wa sana. Eee, unaziana! Isa sayina ito ivory. Hmm.","This is Russia, okay. Sao. Eeeem, ya, eee, na anybody else mwenya lingi ya kwa sayita, kufanya mamboa ya ke maze, bariki wa sana. Eee, unaziana! Isa sayina ito ivory. Hmm.","This is Russia, okay. Sao. Eeeem, ya, eee, na anybody else mwenya lingi ya kwa sayita, kufanya mamboa ya ke maze, bariki wa sana. Eee, unaziana! Isa sayina ito ivory. Hmm.",sw-KE
abel_mutua_000018,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00017.wav,12.88,"Sasa ukisha piga aivori ako, kuna topingine, kuna ii quota zip, almost simila kala, almost. Sasa unato aii, una piga yo, dawa wali ako e-episode ngini, muta yona. Eee, ya ni?","Sasa ukisha piga aivori ako, kuna topingine, kuna ii quota zip, almost simila kala, almost. Sasa unato aii, una piga yo, dawa wali ako e-episode ngini, muta yona. Eee, ya ni?","Sasa ukisha piga aivori ako, kuna topingine, kuna ii quota zip, almost simila kala, almost. Sasa unato aii, una piga yo, dawa wali ako e-episode ngini, muta yona. Eee, ya ni?",sw-KE
abel_mutua_000019,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00018.wav,13.51,"You have options, ukona options. Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha","You have options, ukona options. Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha","You have options, ukona options. Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha Ha",sw-KE
abel_mutua_000020,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00019.wav,2.7,Rokit wi pride. Okay!,Rokit wi pride. Okay!,Rokit wi pride. Okay!,sw-KE
abel_mutua_000021,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00020.wav,12.65,Nyambu muna pointiwa sabi. Nyambu muna sema hii alishika imeku angozi. Atoi? Atoi? Analala na yo.,Nyambu muna pointiwa sabi. Nyambu muna sema hii alishika imeku angozi. Atoi? Atoi? Analala na yo.,Nyambu muna pointiwa sabi. Nyambu muna sema hii alishika imeku angozi. Atoi? Atoi? Analala na yo.,sw-KE
abel_mutua_000022,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00021.wav,13.54,"Alaitu a Rusi, ako naio, interview ya kazi, naio, maradona, maradona na kimia, naio. Amali naeni, surfing.","Alaitu a Rusi, ako naio, interview ya kazi, naio, maradona, maradona na kimia, naio. Amali naeni, surfing.","Alaitu a Rusi, ako naio, interview ya kazi, naio, maradona, maradona na kimia, naio. Amali naeni, surfing.",sw-KE
abel_mutua_000023,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00022.wav,13.61,"Ha, nyambuwe usi ambiwe, wepega, wepega. Ha, imkwani ikonini. Ha, very nice. Okay, now, hii episode ya leo, in fact.","Ha, nyambuwe usi ambiwe, wepega, wepega. Ha, imkwani ikonini. Ha, very nice. Okay, now, hii episode ya leo, in fact.","Ha, nyambuwe usi ambiwe, wepega, wepega. Ha, imkwani ikonini. Ha, very nice. Okay, now, hii episode ya leo, in fact.",sw-KE
abel_mutua_000024,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00023.wav,10.78,"Nimei piti ya, wala hii siya mini, watu wangu wa tek nia mbieni kama hii zivitu niposibol. Jumi ni, hii, nili kwa, nimefika malin kanza kuna, hii siya, bye, hii.","Nimei piti ya, wala hii siya mini, watu wangu wa tek nia mbieni kama hii zivitu niposibol. Jumi ni, hii, nili kwa, nimefika malin kanza kuna, hii siya, bye, hii.","Nimei piti ya, wala hii siya mini, watu wangu wa tek nia mbieni kama hii zivitu niposibol. Jumi ni, hii, nili kwa, nimefika malin kanza kuna, hii siya, bye, hii.",sw-KE
abel_mutua_000025,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00024.wav,11.08,"Juhu ei kukuna vidumutu watu etu wa mefaini wa apa, maa jabu. Na juna juhu anikona watu watu ei kataari sana, infakt, anytime saiteki wa naka noma kido gukuna tuki kosia teki wa wakurugenzi.","Juhu ei kukuna vidumutu watu etu wa mefaini wa apa, maa jabu. Na juna juhu anikona watu watu ei kataari sana, infakt, anytime saiteki wa naka noma kido gukuna tuki kosia teki wa Wakurugenzi.","Juhu ei kukuna vidumutu watu etu wa mefaini wa apa, maa jabu. Na juna juhu anikona watu watu ei kataari sana, infakt, anytime saiteki wa naka noma kido gukuna tuki kosia teki wa Wakurugenzi.",sw-KE
abel_mutua_000026,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00025.wav,10.7,"Wana richa utu wana nia mbe niaje, oh, sijuku na nini, nini, flani apoko nini, nini, nini, ei, bitu deep. Natu na ndatuna pata gai ni ukueli, hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei he","Wana richa utu wana nia mbe niaje, oh, sijuku na nini, nini, flani apoko nini, nini, nini, ei, bitu deep. Natu na ndatuna pata gai ni ukueli, hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei he","Wana richa utu wana nia mbe niaje, oh, sijuku na nini, nini, flani apoko nini, nini, nini, ei, bitu deep. Natu na ndatuna pata gai ni ukueli, hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei hei he",sw-KE
abel_mutua_000027,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00026.wav,6.08,"Nini ambiyeni kama hiki tu niposibol, kama niposibol wa tutu wakua kiafula pa inje. So kuna boy flani.","Nini ambiyeni kama hiki tu niposibol, kama niposibol wa tutu wakua kiafula pa inje. So kuna boy flani.","Nini ambiyeni kama hiki tu niposibol, kama niposibol wa tutu wakua kiafula pa inje. So kuna boy flani.",sw-KE
abel_mutua_000028,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00027.wav,8.34,"Ha me maliza chuo fiti, I think ame ingi akampo, ame pigama ingenia ringza, ke safi ame maliza, lakini sunad yua situation bile iko, pokaziki dogo triki.","Ha me maliza chuo fiti, I think ame ingi akampo, ame pigama ingenia ringza, ke safi ame maliza, lakini sunad yua situation bile iko, pokaziki dogo triki.","Ha me maliza chuo fiti, I think ame ingi akampo, ame pigama ingenia ringza, ke safi ame maliza, lakini sunad yua situation bile iko, pokaziki dogo triki.",sw-KE
